id,mu,lambda,mut_prob,cx_prob,HV
3918,322,592,0.5523219211027026,0.4476780788972974,3.2304
3919,782,1607,0.5523219211027026,0.4476780788972974,3.9441
3920,298,834,0.6277362825348973,0.3722637174651027,3.5643
3921,115,322,0.6277362825348973,0.3722637174651027,3.1683
3922,298,464,0.6277362825348973,0.3722637174651027,3.1592
3923,298,834,0.4104200154542923,0.5895799845457077,3.2727
3924,115,179,0.4104200154542923,0.5895799845457077,3.2013
3925,657,1176,0.27117190416902304,0.728828095830977,3.2814
3926,557,997,0.27117190416902304,0.728828095830977,3.3229
3927,657,1742,0.27117190416902304,0.728828095830977,3.496
3928,657,1176,0.7521336944773793,0.24786630552262068,3.3735
3929,557,1477,0.7521336944773793,0.24786630552262068,3.3375
3930,851,1814,0.8481129296123981,0.15188707038760185,3.9612
3931,479,1021,0.8481129296123981,0.15188707038760185,3.4626
3932,851,1915,0.8481129296123981,0.15188707038760185,3.7363
3933,851,1814,0.5216786498203874,0.47832135017961264,3.3925
3934,479,1078,0.5216786498203874,0.47832135017961264,3.9879
3935,252,290,0.2373845260590315,0.7626154739409685,3.0375
3936,920,1059,0.2373845260590315,0.7626154739409685,3.2131
3937,252,356,0.2373845260590315,0.7626154739409685,2.838
3938,252,290,0.17221303656697273,0.8277869634330273,2.6944
3939,920,1299,0.17221303656697273,0.8277869634330273,3.0944
3940,151,357,0.41295873560011387,0.5870412643998861,3.2159
3941,866,2047,0.41295873560011387,0.5870412643998861,3.6775
3942,151,157,0.41295873560011387,0.5870412643998861,2.8293
3943,151,357,0.2518539186567068,0.7481460813432932,3.161
3944,866,901,0.2518539186567068,0.7481460813432932,3.1242
3945,978,1322,0.5485763102769852,0.45142368972301483,3.2998
3946,306,413,0.5485763102769852,0.45142368972301483,3.1067
3947,978,2092,0.5485763102769852,0.45142368972301483,3.3913
3948,978,1322,0.9136335654184222,0.08636643458157778,3.225
3949,306,654,0.9136335654184222,0.08636643458157778,3.3823
3950,578,1556,0.06288284342736006,0.9371171565726399,3.2928
3951,755,2033,0.06288284342736006,0.9371171565726399,3.1851
3952,578,1600,0.06288284342736006,0.9371171565726399,3.2886
3953,578,1556,0.6753624519333243,0.32463754806667566,3.3326
3954,755,2091,0.6753624519333243,0.32463754806667566,3.4053
3955,462,791,0.9599877381697297,0.04001226183027029,3.0139
3956,195,334,0.9599877381697297,0.04001226183027029,3.0458
3957,462,889,0.9599877381697297,0.04001226183027029,3.3914
3958,462,791,0.02145490236580372,0.9785450976341963,2.8387
3959,195,375,0.02145490236580372,0.9785450976341963,2.1662
3960,473,981,0.023701070807874203,0.9762989291921258,2.9238
3961,359,744,0.023701070807874203,0.9762989291921258,2.7695
3962,473,1228,0.023701070807874203,0.9762989291921258,2.8606
3963,473,981,0.23123567178845406,0.7687643282115459,3.2427
3964,359,932,0.23123567178845406,0.7687643282115459,3.2691
3965,597,644,0.8897945480421185,0.11020545195788145,3.0196
3966,801,864,0.8897945480421185,0.11020545195788145,3.0804
3967,597,1009,0.8897945480421185,0.11020545195788145,3.7537
3968,597,644,0.5728892618790269,0.4271107381209731,3.2855
3969,801,1354,0.5728892618790269,0.4271107381209731,3.7242
3970,908,2722,0.49902314506471157,0.5009768549352884,3.715
3971,233,698,0.49902314506471157,0.5009768549352884,3.297
3972,908,1214,0.49902314506471157,0.5009768549352884,3.2433
3973,908,2722,0.842524585314095,0.15747541468590498,3.3535
3974,233,311,0.842524585314095,0.15747541468590498,2.9144
3975,74,145,0.6031368784606457,0.3968631215393543,2.8486
3976,674,1328,0.6031368784606457,0.3968631215393543,3.4319
3977,74,184,0.6031368784606457,0.3968631215393543,3.1289
3978,74,145,0.4929988831281662,0.5070011168718338,2.9305
3979,674,1684,0.4929988831281662,0.5070011168718338,3.4273
3980,212,532,0.8089255765080452,0.1910744234919548,3.3741
3981,639,1605,0.8089255765080452,0.1910744234919548,3.9005
3982,212,447,0.8089255765080452,0.1910744234919548,3.1721
3983,212,532,0.0716927070170641,0.9283072929829359,2.829
3984,639,1348,0.0716927070170641,0.9283072929829359,3.1496
3985,803,1218,0.16719684191048145,0.8328031580895185,3.1813
3986,78,118,0.16719684191048145,0.8328031580895185,2.0452
3987,803,971,0.16719684191048145,0.8328031580895185,3.2519
3988,803,1218,0.7334122797474265,0.2665877202525735,3.6541
3989,78,94,0.7334122797474265,0.2665877202525735,2.6246
3990,757,1844,0.7137909987941384,0.28620900120586157,3.6918
3991,988,2407,0.7137909987941384,0.28620900120586157,3.685
3992,757,1381,0.7137909987941384,0.28620900120586157,3.7729
3993,757,1844,0.9952319962903857,0.004768003709614277,3.6121
3994,988,1802,0.9952319962903857,0.004768003709614277,3.2269
3995,406,572,0.3257422102615237,0.6742577897384763,3.1588
3996,428,603,0.3257422102615237,0.6742577897384763,3.1021
3997,406,1210,0.3257422102615237,0.6742577897384763,3.3197
3998,406,572,0.3412643726915121,0.6587356273084879,3.3794
3999,428,1275,0.3412643726915121,0.6587356273084879,3.2733
4000,387,992,0.21758216712623835,0.7824178328737617,3.3072
4001,174,446,0.21758216712623835,0.7824178328737617,3.06
4002,387,423,0.21758216712623835,0.7824178328737617,3.0428
4003,387,992,0.47370525542646646,0.5262947445735335,3.2968
4004,174,190,0.47370525542646646,0.5262947445735335,2.8048
4005,746,1186,0.821954826824367,0.17804517317563295,3.4009
4006,734,1167,0.821954826824367,0.17804517317563295,3.5203
4007,746,1673,0.821954826824367,0.17804517317563295,4.0322
4008,746,1186,0.8158895559608936,0.18411044403910637,3.6689
4009,734,1646,0.8158895559608936,0.18411044403910637,3.9034
4010,821,2042,0.30514203757047653,0.6948579624295235,3.4005
4011,299,743,0.30514203757047653,0.6948579624295235,3.3362
4012,821,2336,0.30514203757047653,0.6948579624295235,3.7485
4013,821,2042,0.5853470116853714,0.4146529883146286,3.3879
4014,299,850,0.5853470116853714,0.4146529883146286,3.3049
4015,222,329,0.6709765959531069,0.3290234040468931,3.1319
4016,860,1276,0.6709765959531069,0.3290234040468931,3.6588
4017,222,431,0.6709765959531069,0.3290234040468931,3.2275
4018,222,329,0.23540982324630022,0.7645901767536998,3.0407
4019,860,1670,0.23540982324630022,0.7645901767536998,3.2702
4020,62,124,0.9949883129447699,0.005011687055230141,2.5129
4021,928,1856,0.9949883129447699,0.005011687055230141,3.4534
4022,62,97,0.9949883129447699,0.005011687055230141,2.0051
4023,62,124,0.31317959632724524,0.6868204036727548,2.5402
4024,928,1459,0.31317959632724524,0.6868204036727548,3.5594
4025,889,914,0.10716792568564415,0.8928320743143559,3.0001
4026,487,500,0.10716792568564415,0.8928320743143559,2.9531
4027,889,2428,0.10716792568564415,0.8928320743143559,3.4821
4028,889,914,0.9754346329718828,0.02456536702811718,2.8423
4029,487,1330,0.9754346329718828,0.02456536702811718,3.449
4030,607,1775,0.5277282735332847,0.47227172646671534,3.7604
4031,580,1696,0.5277282735332847,0.47227172646671534,3.9784
4032,607,1436,0.5277282735332847,0.47227172646671534,3.5709
4033,607,1775,0.7370831724256277,0.2629168275743723,4.0344
4034,580,1372,0.7370831724256277,0.2629168275743723,3.348
4035,491,942,0.3857711302116513,0.6142288697883487,3.2961
4036,138,265,0.3857711302116513,0.6142288697883487,3.0491
4037,491,713,0.3857711302116513,0.6142288697883487,3.256
4038,491,942,0.08270118664950132,0.9172988133504987,3.1847
4039,138,200,0.08270118664950132,0.9172988133504987,2.7005
4040,443,1021,0.566671478562057,0.433328521437943,3.3467
4041,420,968,0.566671478562057,0.433328521437943,3.5707
4042,443,889,0.566671478562057,0.433328521437943,3.3002
4043,443,1021,0.16955119092017412,0.8304488090798259,3.2476
4044,420,842,0.16955119092017412,0.8304488090798259,3.4681
4045,566,727,0.45620294753462076,0.5437970524653792,3.2983
4046,979,1258,0.45620294753462076,0.5437970524653792,3.2802
4047,566,654,0.45620294753462076,0.5437970524653792,3.1463
4048,566,727,0.5116754025220871,0.4883245974779129,3.1754
4049,979,1132,0.5116754025220871,0.4883245974779129,3.1677
4050,996,2624,0.9091777298599482,0.09082227014005184,3.5064
4051,56,147,0.9091777298599482,0.09082227014005184,2.6907
4052,996,1799,0.9091777298599482,0.09082227014005184,3.4189
4053,996,2624,0.7811626680195332,0.21883733198046684,3.8399
4054,56,101,0.7811626680195332,0.21883733198046684,2.7918
4055,162,266,0.052353471517562866,0.9476465284824371,2.3794
4056,616,1014,0.052353471517562866,0.9476465284824371,3.0036
4057,162,470,0.052353471517562866,0.9476465284824371,2.6432
4058,162,266,0.4311653906479478,0.5688346093520522,2.8662
4059,616,1788,0.4311653906479478,0.5688346093520522,3.6014
4060,241,691,0.344079677015543,0.655920322984457,3.4859
4061,695,1993,0.344079677015543,0.655920322984457,3.3531
4062,241,606,0.344079677015543,0.655920322984457,3.2555
4063,241,691,0.008049140684306622,0.9919508593156934,2.1722
4064,695,1749,0.008049140684306622,0.9919508593156934,2.9235
4065,832,1538,0.7414139341562986,0.25858606584370136,3.514
4066,254,469,0.7414139341562986,0.25858606584370136,3.2311
4067,832,1395,0.7414139341562986,0.25858606584370136,3.9304
4068,832,1538,0.6702441032975912,0.3297558967024088,3.3065
4069,254,426,0.6702441032975912,0.3297558967024088,3.1814
4070,667,1466,0.13176190573722124,0.8682380942627788,3.2938
4071,807,1774,0.13176190573722124,0.8682380942627788,3.5847
4072,667,864,0.13176190573722124,0.8682380942627788,2.9705
4073,667,1466,0.931921960785985,0.06807803921401501,3.6286
4074,807,1045,0.931921960785985,0.06807803921401501,3.1163
4075,316,382,0.7671501254662871,0.23284987453371286,3.0113
4076,365,441,0.7671501254662871,0.23284987453371286,3.0075
4077,316,753,0.7671501254662871,0.23284987453371286,3.628
4078,316,382,0.2774799009785056,0.7225200990214944,3.1251
4079,365,869,0.2774799009785056,0.7225200990214944,3.2465
4080,333,726,0.4838074492290616,0.5161925507709384,3.1905
4081,531,1158,0.4838074492290616,0.5161925507709384,3.5462
4082,333,628,0.4838074492290616,0.5161925507709384,3.175
4083,333,726,0.6386316604912281,0.3613683395087719,3.3106
4084,531,1002,0.6386316604912281,0.3613683395087719,3.2805
4085,692,803,0.6172194918617606,0.3827805081382394,3.1845
4086,142,164,0.6172194918617606,0.3827805081382394,2.8432
4087,692,1932,0.6172194918617606,0.3827805081382394,3.9882
4088,692,803,0.042598807252943516,0.9574011927470565,2.7135
4089,142,396,0.042598807252943516,0.9574011927470565,2.722
4090,856,2363,0.00958925113081932,0.9904107488691807,2.8018
4091,896,2473,0.00958925113081932,0.9904107488691807,3.1795
4092,856,1860,0.00958925113081932,0.9904107488691807,2.5053
4093,856,2363,0.31202217657119036,0.6879778234288096,3.8704
4094,896,1947,0.31202217657119036,0.6879778234288096,3.3606
4095,258,457,0.9049781765788794,0.09502182342112064,3.1278
4096,505,895,0.9049781765788794,0.09502182342112064,3.2746
4097,258,263,0.9049781765788794,0.09502182342112064,2.709
4098,258,457,0.9003021270036697,0.09969787299633026,3.2572
4099,505,516,0.9003021270036697,0.09969787299633026,3.0751
4100,131,359,0.698703097179532,0.30129690282046795,3.257
4101,333,913,0.698703097179532,0.30129690282046795,3.2603
4102,131,183,0.698703097179532,0.30129690282046795,2.7379
4103,131,359,0.539389343932271,0.460610656067729,3.2802
4104,333,466,0.539389343932271,0.460610656067729,3.2027
4105,957,1648,0.33994879573583603,0.660051204264164,3.6983
4106,841,1449,0.33994879573583603,0.660051204264164,3.2334
4107,957,2212,0.33994879573583603,0.660051204264164,3.37
4108,957,1648,0.13891552295535803,0.861084477044642,3.2501
4109,841,1943,0.13891552295535803,0.861084477044642,3.4617
4110,528,1226,0.7946859700605273,0.20531402993947268,3.8286
4111,221,513,0.7946859700605273,0.20531402993947268,3.2934
4112,528,1404,0.7946859700605273,0.20531402993947268,3.5051
4113,528,1226,0.40052185487002134,0.5994781451299787,3.2971
4114,221,587,0.40052185487002134,0.5994781451299787,3.2428
4115,412,549,0.1822564909234643,0.8177435090765357,2.7698
4116,730,974,0.1822564909234643,0.8177435090765357,3.0486
4117,412,619,0.1822564909234643,0.8177435090765357,3.2146
4118,412,549,0.8088687416166067,0.1911312583833933,3.2345
4119,730,1097,0.8088687416166067,0.1911312583833933,3.3978
4120,512,1504,0.8651252305135131,0.1348747694864869,3.4595
4121,773,2270,0.8651252305135131,0.1348747694864869,3.9279
4122,512,1514,0.8651252305135131,0.1348747694864869,3.9847
4123,512,1504,0.9428457468748093,0.057154253125190735,3.3281
4124,773,2285,0.9428457468748093,0.057154253125190735,3.9354
4125,635,1247,0.22119226772338152,0.7788077322766185,3.2743
4126,384,754,0.22119226772338152,0.7788077322766185,3.4965
4127,635,1182,0.22119226772338152,0.7788077322766185,3.1734
4128,635,1247,0.3467528196051717,0.6532471803948283,3.3235
4129,384,715,0.3467528196051717,0.6532471803948283,3.4254
4130,916,1934,0.6438964735716581,0.35610352642834187,3.6305
4131,648,1368,0.6438964735716581,0.35610352642834187,3.6337
4132,916,1124,0.6438964735716581,0.35610352642834187,3.6846
4133,916,1934,0.11626654211431742,0.8837334578856826,3.2408
4134,648,795,0.11626654211431742,0.8837334578856826,3.1473
4135,82,90,0.25413039699196815,0.7458696030080318,2.5004
4136,258,285,0.25413039699196815,0.7458696030080318,2.8786
4137,82,170,0.25413039699196815,0.7458696030080318,2.7043
4138,82,90,0.7044864185154438,0.2955135814845562,2.5241
4139,258,535,0.7044864185154438,0.2955135814845562,3.3353
4140,187,444,0.08001911640167236,0.9199808835983276,2.5876
4141,104,247,0.08001911640167236,0.9199808835983276,2.6507
4142,187,456,0.08001911640167236,0.9199808835983276,3.0587
4143,187,444,0.8445797022432089,0.15542029775679111,3.4852
4144,104,253,0.8445797022432089,0.15542029775679111,3.3392
4145,778,1092,0.9439232740551233,0.05607672594487667,3.1141
4146,612,859,0.9439232740551233,0.05607672594487667,3.3663
4147,778,1050,0.9439232740551233,0.05607672594487667,3.3933
4148,778,1092,0.4440457923337817,0.5559542076662183,3.4723
4149,612,826,0.4440457923337817,0.5559542076662183,3.2834
4150,703,1792,0.4289949471130967,0.5710050528869033,3.6204
4151,452,1152,0.4289949471130967,0.5710050528869033,3.2899
4152,703,1227,0.4289949471130967,0.5710050528869033,3.5123
4153,703,1792,0.20574296917766333,0.7942570308223367,3.3155
4154,452,789,0.20574296917766333,0.7942570308223367,3.2109
4155,351,542,0.5314070163294673,0.4685929836705327,3.067
4156,961,1485,0.5314070163294673,0.4685929836705327,3.2318
4157,351,909,0.5314070163294673,0.4685929836705327,3.3045
4158,351,542,0.6140297669917345,0.3859702330082655,3.428
4159,961,2488,0.6140297669917345,0.3859702330082655,3.666
4160,357,1037,0.3945038514211774,0.6054961485788226,3.4827
4161,377,1095,0.3945038514211774,0.6054961485788226,3.4087
4162,357,792,0.3945038514211774,0.6054961485788226,3.2288
4163,357,1037,0.7932230485603213,0.20677695143967867,3.363
4164,377,836,0.7932230485603213,0.20677695143967867,3.5137
4165,716,1384,0.5044996133074164,0.49550038669258356,3.7552
4166,767,1483,0.5044996133074164,0.49550038669258356,3.4239
4167,716,765,0.5044996133074164,0.49550038669258356,3.1014
4168,716,1384,0.3849214520305395,0.6150785479694605,3.3367
4169,767,820,0.3849214520305395,0.6150785479694605,3.5323
4170,791,1596,0.11451021954417229,0.8854897804558277,3.3292
4171,266,536,0.11451021954417229,0.8854897804558277,3.218
4172,791,1555,0.11451021954417229,0.8854897804558277,3.2965
4173,791,1596,0.15450050123035908,0.8454994987696409,3.6057
4174,266,523,0.15450050123035908,0.8454994987696409,3.1228
4175,193,195,0.9708306845277548,0.029169315472245216,2.7022
4176,656,665,0.9708306845277548,0.029169315472245216,2.7649
4177,193,553,0.9708306845277548,0.029169315472245216,3.1654
4178,193,195,0.5550501635298133,0.4449498364701867,3.0846
4179,656,1882,0.5550501635298133,0.4449498364701867,3.929
4180,92,227,0.6796082574874163,0.32039174251258373,3.105
4181,606,1496,0.6796082574874163,0.32039174251258373,3.3863
4182,92,252,0.6796082574874163,0.32039174251258373,2.8831
4183,92,227,0.8846528949216008,0.11534710507839918,3.053
4184,606,1660,0.8846528949216008,0.11534710507839918,3.3813
4185,919,1376,0.2817702367901802,0.7182297632098198,3.238
4186,98,146,0.2817702367901802,0.7182297632098198,2.7086
4187,919,1452,0.2817702367901802,0.7182297632098198,3.3012
4188,919,1376,0.2964172661304474,0.7035827338695526,3.162
4189,98,154,0.2964172661304474,0.7035827338695526,2.7101
4190,638,1647,0.8294134391471744,0.17058656085282564,4.002
4191,970,2504,0.8294134391471744,0.17058656085282564,3.5956
4192,638,922,0.8294134391471744,0.17058656085282564,3.5538
4193,638,1647,0.05818835273385048,0.9418116472661495,3.2724
4194,970,1402,0.05818835273385048,0.9418116472661495,3.2134
4195,522,823,0.19355242047458887,0.8064475795254111,3.2084
4196,461,727,0.19355242047458887,0.8064475795254111,3.3162
4197,522,1231,0.19355242047458887,0.8064475795254111,3.2347
4198,522,823,0.6542960787191987,0.3457039212808013,3.5927
4199,461,1087,0.6542960787191987,0.3457039212808013,3.4396
4200,414,915,0.7592183714732528,0.24078162852674723,3.6136
4201,149,329,0.7592183714732528,0.24078162852674723,3.0883
4202,414,488,0.7592183714732528,0.24078162852674723,3.0065
4203,414,915,0.5984441032633185,0.40155589673668146,3.3733
4204,149,175,0.5984441032633185,0.40155589673668146,2.9467
4205,537,640,0.15437246579676867,0.8456275342032313,2.9263
4206,538,641,0.15437246579676867,0.8456275342032313,3.209
4207,537,1090,0.15437246579676867,0.8456275342032313,3.2462
4208,537,640,0.19008241780102253,0.8099175821989775,3.2317
4209,538,1092,0.19008241780102253,0.8099175821989775,3.3341
4210,967,2761,0.7341707032173872,0.2658292967826128,3.7259
4211,497,1419,0.7341707032173872,0.2658292967826128,3.5371
4212,967,2785,0.7341707032173872,0.2658292967826128,3.7377
4213,967,2761,0.4596912767738104,0.5403087232261896,3.7031
4214,497,1431,0.4596912767738104,0.5403087232261896,3.5082
4215,133,248,0.36783282831311226,0.6321671716868877,2.9902
4216,887,1656,0.36783282831311226,0.6321671716868877,3.3062
4217,133,237,0.36783282831311226,0.6321671716868877,3.1776
4218,133,248,0.8601808501407504,0.1398191498592496,3.1427
4219,887,1582,0.8601808501407504,0.1398191498592496,3.8593
4220,271,717,0.04432441294193268,0.9556755870580673,2.7203
4221,848,2246,0.04432441294193268,0.9556755870580673,3.6455
4222,271,452,0.04432441294193268,0.9556755870580673,3.0287
4223,271,717,0.6888975584879518,0.31110244151204824,3.3686
4224,848,1415,0.6888975584879518,0.31110244151204824,3.7068
4225,862,1404,0.9316415134817362,0.06835848651826382,3.3296
4226,340,554,0.9316415134817362,0.06835848651826382,3.0974
4227,862,2163,0.9316415134817362,0.06835848651826382,3.8631
4228,862,1404,0.10060185566544533,0.8993981443345547,3.1434
4229,340,853,0.10060185566544533,0.8993981443345547,3.2928
4230,698,1599,0.44907227996736765,0.5509277200326324,3.3756
4231,722,1654,0.44907227996736765,0.5509277200326324,3.316
4232,698,1669,0.44907227996736765,0.5509277200326324,3.3649
4233,698,1599,0.3624022603034973,0.6375977396965027,3.668
4234,722,1726,0.3624022603034973,0.6375977396965027,3.4704
4235,346,450,0.5905561475083232,0.4094438524916768,3.2744
4236,213,277,0.5905561475083232,0.4094438524916768,3.1028
4237,346,451,0.5905561475083232,0.4094438524916768,3.1115
4238,346,450,0.9584499122574925,0.04155008774250746,2.9453
4239,213,277,0.9584499122574925,0.04155008774250746,2.5899
4240,303,707,0.1585624972358346,0.8414375027641654,2.9937
4241,973,2272,0.1585624972358346,0.8414375027641654,3.5279
4242,303,848,0.1585624972358346,0.8414375027641654,3.2701
4243,303,707,0.06703617237508297,0.932963827624917,3.1394
4244,973,2724,0.06703617237508297,0.932963827624917,3.7385
4245,663,872,0.801992173306644,0.19800782669335604,3.214
4246,413,543,0.801992173306644,0.19800782669335604,3.3337
4247,663,1256,0.801992173306644,0.19800782669335604,3.3922
4248,663,872,0.7214939845725894,0.2785060154274106,3.4162
4249,413,782,0.7214939845725894,0.2785060154274106,3.6741
4250,827,2256,0.31727907806634903,0.682720921933651,3.4386
4251,624,1702,0.31727907806634903,0.682720921933651,3.8064
4252,827,838,0.31727907806634903,0.682720921933651,3.2951
4253,827,2256,0.991038947366178,0.008961052633821964,3.711
4254,624,632,0.991038947366178,0.008961052633821964,2.8454
4255,228,396,0.7065718788653612,0.2934281211346388,3.3444
4256,63,109,0.7065718788653612,0.2934281211346388,2.6186
4257,228,493,0.7065718788653612,0.2934281211346388,3.2922
4258,228,396,0.3288291860371828,0.6711708139628172,3.1239
4259,63,136,0.3288291860371828,0.6711708139628172,2.997
4260,161,446,0.8811564203351736,0.1188435796648264,3.4445
4261,248,688,0.8811564203351736,0.1188435796648264,3.5007
4262,161,368,0.8811564203351736,0.1188435796648264,3.2199
4263,161,446,0.2197493612766266,0.7802506387233734,3.0613
4264,248,567,0.2197493612766266,0.7802506387233734,3.2891
4265,987,1733,0.016779016703367233,0.9832209832966328,2.8014
4266,689,1209,0.016779016703367233,0.9832209832966328,2.6452
4267,987,1358,0.016779016703367233,0.9832209832966328,2.8934
4268,987,1733,0.5697614373639226,0.4302385626360774,3.7371
4269,689,948,0.5697614373639226,0.4302385626360774,3.5891
4270,558,1209,0.5946927955374122,0.40530720446258783,3.3464
4271,374,810,0.5946927955374122,0.40530720446258783,3.3116
4272,558,852,0.5946927955374122,0.40530720446258783,3.2899
4273,558,1209,0.8314903164282441,0.16850968357175589,3.8646
4274,374,571,0.8314903164282441,0.16850968357175589,3.1643
4275,442,521,0.491777409799397,0.508222590200603,3.0446
4276,816,962,0.491777409799397,0.508222590200603,3.5608
4277,442,1186,0.491777409799397,0.508222590200603,3.3434
4278,442,521,0.4893503524363041,0.5106496475636959,3.1242
4279,816,2189,0.4893503524363041,0.5106496475636959,3.5334
4280,482,1220,0.5555054871365428,0.4444945128634572,3.2807
4281,740,1874,0.5555054871365428,0.4444945128634572,3.4082
4282,482,894,0.5555054871365428,0.4444945128634572,3.3229
4283,482,1220,0.2618753779679537,0.7381246220320463,3.1677
4284,740,1372,0.2618753779679537,0.7381246220320463,3.2766
4285,606,945,0.4215896809473634,0.5784103190526366,3.4808
4286,180,280,0.4215896809473634,0.5784103190526366,2.9556
4287,606,1787,0.4215896809473634,0.5784103190526366,3.5408
4288,606,945,0.9162731161341071,0.08372688386589289,3.5827
4289,180,530,0.9162731161341071,0.08372688386589289,3.2569
4290,887,2123,0.9672110918909311,0.03278890810906887,3.7538
4291,852,2039,0.9672110918909311,0.03278890810906887,3.6328
4292,887,1849,0.9672110918909311,0.03278890810906887,3.8283
4293,887,2123,0.6859084321185946,0.31409156788140535,3.7098
4294,852,1776,0.6859084321185946,0.31409156788140535,3.7427
4295,53,73,0.0713493674993515,0.9286506325006485,1.8418
4296,291,404,0.0713493674993515,0.9286506325006485,2.6555
4297,53,65,0.0713493674993515,0.9286506325006485,1.8405
4298,53,73,0.023638596758246422,0.9763614032417536,1.1407
4299,291,359,0.023638596758246422,0.9763614032417536,2.4091
4300,217,454,0.2780972309410572,0.7219027690589428,3.1596
4301,494,1034,0.2780972309410572,0.7219027690589428,3.2884
4302,217,298,0.2780972309410572,0.7219027690589428,2.9032
4303,217,454,0.415564838796854,0.584435161203146,3.215
4304,494,678,0.415564838796854,0.584435161203146,3.1158
4305,808,906,0.636378763243556,0.363621236756444,3.2241
4306,935,1048,0.636378763243556,0.363621236756444,3.4111
4307,808,1989,0.636378763243556,0.363621236756444,3.7786
4308,808,906,0.7655168259516358,0.23448317404836416,3.1303
4309,935,2301,0.7655168259516358,0.23448317404836416,3.4412
4310,733,2166,0.24462698120623827,0.7553730187937617,3.3937
4311,130,384,0.24462698120623827,0.7553730187937617,3.2321
4312,733,1881,0.24462698120623827,0.7553730187937617,3.2833
4313,733,2166,0.5273365499451756,0.47266345005482435,3.6837
4314,130,333,0.5273365499451756,0.47266345005482435,3.1367
4315,381,743,0.8565526669844985,0.1434473330155015,3.3718
4316,572,1116,0.8565526669844985,0.1434473330155015,3.9097
4317,381,656,0.8565526669844985,0.1434473330155015,3.0901
4318,381,743,0.18513649702072144,0.8148635029792786,3.3027
4319,572,985,0.18513649702072144,0.8148635029792786,3.4133
4320,392,800,0.7484079273417592,0.2515920726582408,3.6501
4321,792,1618,0.7484079273417592,0.2515920726582408,3.6561
4322,392,912,0.7484079273417592,0.2515920726582408,3.2614
4323,392,800,0.005809693597257137,0.9941903064027429,2.1347
4324,792,1844,0.005809693597257137,0.9941903064027429,2.6275
4325,751,786,0.3527755653485656,0.6472244346514344,3.2008
4326,350,366,0.3527755653485656,0.6472244346514344,2.817
4327,751,1120,0.3527755653485656,0.6472244346514344,3.4914
4328,751,786,0.6597615648061037,0.3402384351938963,3.4565
4329,350,522,0.6597615648061037,0.3402384351938963,3.2062
4330,796,2312,0.774308655411005,0.22569134458899498,4.0394
4331,680,1975,0.774308655411005,0.22569134458899498,4.0324
4332,796,1279,0.774308655411005,0.22569134458899498,3.5534
4333,796,2312,0.9292190279811621,0.07078097201883793,3.615
4334,680,1092,0.9292190279811621,0.07078097201883793,3.5433
4335,198,371,0.1401634942740202,0.8598365057259798,2.8869
4336,239,448,0.1401634942740202,0.8598365057259798,3.1018
4337,198,534,0.1401634942740202,0.8598365057259798,3.1143
4338,198,371,0.2675142539665103,0.7324857460334897,2.9886
4339,239,644,0.2675142539665103,0.7324857460334897,3.5434
4340,71,185,0.463185528293252,0.536814471706748,3.0746
4341,70,182,0.463185528293252,0.536814471706748,3.0951
4342,71,200,0.463185528293252,0.536814471706748,2.9637
4343,71,185,0.156563320197165,0.843436679802835,2.6598
4344,70,197,0.156563320197165,0.843436679802835,2.8078
4345,898,1446,0.5753710865974426,0.4246289134025574,3.3742
4346,631,1016,0.5753710865974426,0.4246289134025574,3.487
4347,898,1770,0.5753710865974426,0.4246289134025574,3.6846
4348,898,1446,0.5060742236673832,0.4939257763326168,3.316
4349,631,1243,0.5060742236673832,0.4939257763326168,3.424
4350,587,1448,0.059538680128753185,0.9404613198712468,3.5163
4351,434,1071,0.059538680128753185,0.9404613198712468,3.145
4352,587,656,0.059538680128753185,0.9404613198712468,2.8483
4353,587,1448,0.7677227556705475,0.23227724432945251,3.4036
4354,434,485,0.7677227556705475,0.23227724432945251,2.861
4355,471,678,0.917560332454741,0.082439667545259,3.1298
4356,994,1432,0.917560332454741,0.082439667545259,3.1992
4357,471,1044,0.917560332454741,0.082439667545259,3.5356
4358,471,678,0.4260849179700017,0.5739150820299983,3.2437
4359,994,2204,0.4260849179700017,0.5739150820299983,3.3942
4360,453,1283,0.0984763940796256,0.9015236059203744,3.2547
4361,565,1601,0.0984763940796256,0.9015236059203744,4.0028
4362,453,570,0.0984763940796256,0.9015236059203744,3.1208
4363,453,1283,0.32567917834967375,0.6743208216503263,3.3451
4364,565,711,0.32567917834967375,0.6743208216503263,3.362
4365,576,1049,0.9879975961521268,0.012002403847873211,3.2731
4366,123,224,0.9879975961521268,0.012002403847873211,2.9625
4367,576,1394,0.9879975961521268,0.012002403847873211,3.7988
4368,576,1049,0.9795709755271673,0.02042902447283268,3.4287
4369,123,297,0.9795709755271673,0.02042902447283268,2.9446
4370,976,2172,0.3773651923984289,0.6226348076015711,3.971
4371,913,2032,0.3773651923984289,0.6226348076015711,3.3398
4372,976,2491,0.3773651923984289,0.6226348076015711,3.5538
4373,976,2172,0.7490582335740328,0.2509417664259672,3.5895
4374,913,2330,0.7490582335740328,0.2509417664259672,4.0822
4375,142,176,0.5205664597451687,0.4794335402548313,3.0329
4376,472,587,0.5205664597451687,0.4794335402548313,3.2541
4377,142,233,0.5205664597451687,0.4794335402548313,2.8698
4378,142,176,0.08729338552802801,0.912706614471972,2.3767
4379,472,775,0.08729338552802801,0.912706614471972,3.1772
